date,id,event_id,start,end,region_x,region_y
20210108,20614003001,188-0_200-0,2021-01-20T14:22:29.000,2021-01-20T14:24:29.000,-751.440095547332,-337.98721658855084
20210108,20614003001,201-0_,2021-01-20T14:25:05.000,2021-01-20T14:27:05.000,-747.2613681882876,-357.28320278637733
20210108,20614003001,210-0_210-0,2021-01-20T14:27:17.000,2021-01-20T14:29:17.000,-855.0477473587989,-248.1436861824737
20210108,20614003001,255-0_255-0,2021-01-20T14:35:47.000,2021-01-20T14:37:47.000,-841.0367722538695,-239.294654905485
20210108,20614003001,270-0_270-0,2021-01-20T14:38:53.000,2021-01-20T14:40:53.000,-827.5174029514574,-238.06567620056856
20210429,20615001001,221-0_,2021-04-29T15:37:17.000,2021-04-29T15:39:17.000,714.3231431019078,-354.0878940256363
20210429,20615001001,236-0_234-0,2021-04-29T15:40:35.000,2021-04-29T15:42:35.000,723.1722221470719,-336.881243609436
20210429,20615001001,264-0_259-0,2021-04-29T15:46:05.000,2021-04-29T15:48:05.000,795.3166949203013,-365.39456062100055
20210429,20615001001,42-0_,2021-04-29T15:02:11.000,2021-04-29T15:08:23.000,742.468121344946,-327.41750415886787
20210429,20615002001,106-0_113-0,2021-04-29T16:50:49.000,2021-04-29T16:52:49.000,722.1889912729478,-366.1324625258037
20210429,20615002001,106-1_,2021-04-29T16:51:01.000,2021-04-29T16:53:01.000,681.5077856105326,-356.5461712824438
20210429,20615002001,109-0_,2021-04-29T16:51:43.000,2021-04-29T16:53:43.000,686.1781382590594,-333.1943191188145
20210429,20615002001,251-0_250-0,2021-04-29T17:20:37.000,2021-04-29T17:25:37.000,821.003522469417,-338.97001460872946
20210429,20615002001,53-0_53-0,2021-04-29T16:41:01.000,2021-04-29T16:45:01.000,753.8981701764887,-253.55195285750688
20210429,20615002001,81-0_81-0,2021-04-29T16:45:49.000,2021-04-29T16:47:49.000,755.00430368979,-256.0100350264349
20210429,20615002001,94-0_95-0,2021-04-29T16:49:25.000,2021-04-29T16:51:37.000,754.5126888003665,-249.86481921486782
20210429,20615003001,100-0_,2021-04-29T18:26:39.000,2021-04-29T18:28:39.000,785.6073134461916,-239.90943002321873
20210429,20615003001,106-0_106-0,2021-04-29T18:28:15.000,2021-04-29T18:32:27.000,757.4623780082345,-343.7636780628839
20210429,20615003001,53-0_,2021-04-29T18:17:39.000,2021-04-29T18:19:51.000,710.7589299640324,-250.11081639124927
20210429,20615003001,66-0_,2021-04-29T18:19:39.000,2021-04-29T18:21:39.000,717.1499325287595,-259.20571796254444
20210429,20615004001,106-0_105-0,2021-04-29T20:04:47.000,2021-04-29T20:06:47.000,715.4292781270209,-390.46753893714435
20210429,20615004001,41-0_37-0,2021-04-29T19:51:53.000,2021-04-29T19:59:41.000,713.094104136952,-314.26690471558175
20210429,20615005001,209-0_212-0,2021-04-29T22:01:25.000,2021-04-29T22:03:25.000,792.1212026702125,-338.7243919506646
20210429,20615005001,215-0_215-0,2021-04-29T22:03:13.000,2021-04-29T22:05:13.000,660.1224777879199,-313.77555555996327
20210429,20615005001,229-0_229-0,2021-04-29T22:05:19.000,2021-04-29T22:07:19.000,661.9660393726626,-312.1777886949155
20210429,20615005001,49-0_,2021-04-29T21:30:07.000,2021-04-29T21:32:43.000,728.9487028675974,-320.9036529668346
20210429,20615005001,77-0_78-0,2021-04-29T21:35:31.000,2021-04-29T21:37:31.000,722.926414431599,-280.7139630555264
20210429,20615005001,90-0_89-0,2021-04-29T21:38:19.000,2021-04-29T21:41:31.000,719.7309139440143,-271.12743507769903
20210429,20616001001,235-0_,2021-05-03T16:18:20.000,2021-05-03T16:20:20.000,935.303440013386,369.94095770564587
20210429,20616001001,25-0_25-0,2021-05-03T15:36:50.000,2021-05-03T15:40:26.000,886.1422514535725,369.94134701321
20210429,20616001001,270-0_,2021-05-03T16:25:02.000,2021-05-03T16:27:02.000,984.4645223108274,664.9081644318019
20210429,20616001001,41-0_,2021-05-03T15:39:14.000,2021-05-03T15:41:14.000,886.1422514535654,664.9096016286039
20210429,20616001001,63-0_,2021-05-03T15:43:56.000,2021-05-03T15:45:56.000,866.9693603189079,664.0495432318619
20210429,20616002001,102-0_,2021-05-03T17:28:10.000,2021-05-03T17:30:10.000,871.2709718246866,653.7256314185045
20210429,20616002001,112-0_,2021-05-03T17:30:04.000,2021-05-03T17:32:04.000,886.1422514535568,419.1028604395576
20210429,20616002001,119-0_123-0,2021-05-03T17:32:22.000,2021-05-03T17:34:22.000,836.9809622165659,369.94171530668604
20210429,20616002001,25-0_,2021-05-03T17:12:46.000,2021-05-03T17:14:46.000,886.1422514535654,664.9096016286039
20210429,20616002001,259-0_257-0,2021-05-03T18:00:16.000,2021-05-03T18:03:52.000,886.1422514535568,419.1028604395576
20210429,20616002001,44-0_,2021-05-03T17:16:28.000,2021-05-03T17:18:28.000,886.1422514535654,664.9096016286039
